test_year,factor_name,ic_dates,mean_rank_ic,rank_ic_std,rank_ic_ir,positive_ratio,direction_consistency,hac_t_stat,p_value,turnover_proxy,fdr_q_value,passes_statistical_gate,redundant_with,selected,rejection_reason
2020,momentum,1939,-0.03485383199710736,0.22091293197428863,-0.15777180487181205,0.43837029396596183,0.75,-3.821077588984491,0.00013286983862625945,0.06724472646942196,0.0004767682444824604,True,,True,SELECTED
2020,short_reversal,1939,0.035348326588956126,0.1812325877519133,0.1950439875489939,0.5848375451263538,1.0,6.166254398815432,6.992655343651677e-10,0.253241462702022,2.1327598798137615e-08,True,,True,SELECTED
2020,volume_attention,1939,0.0022554292519012965,0.14009229969560738,0.016099594744335657,0.5116039195461578,0.5,0.4838053746031653,0.6285240003837025,0.20560636635433868,0.7233955476114312,False,,False,STATISTICAL_GATE
2020,low_volatility,1939,0.03535646124185486,0.2351919125284216,0.1503302594964112,0.5776173285198556,0.875,3.718053565244453,0.00020076370654242837,0.02962058952146058,0.000680365894393785,True,,True,SELECTED
2020,liquidity,1939,-0.029128392682321695,0.12868239309057472,-0.2263588046720526,0.4151624548736462,1.0,-5.378955724103352,7.491912912271914e-08,0.05332560585147906,7.616778127476446e-07,True,,True,SELECTED
2020,industry_momentum,1939,-0.030232978833509734,0.13903911513187672,-0.21744225576259,0.4187725631768953,0.875,-5.385654477711206,7.218150921417532e-08,0.08110974297963061,7.616778127476446e-07,True,,True,SELECTED
2020,roe_change_rank,1939,0.017388658744579014,0.09989471588748054,0.17406985534815736,0.5734914904589995,1.0,4.073626010400685,4.628678907803163e-05,0.011735233579994318,0.0002566812848872663,True,,True,SELECTED
2020,roic_change_rank,1939,0.016307749237254525,0.09472574977352978,0.17215751024661272,0.5626611655492522,0.875,4.030666266371322,5.5618968788362366e-05,0.010600933663796105,0.0002787955140708569,True,,True,SELECTED
2020,debt_ratio_change_rank,1939,0.002449915707758446,0.08640159409200987,0.028354982723461188,0.515214027849407,0.625,0.6699136295116221,0.5029128507482934,0.007761456853195665,0.6260751815437938,False,,False,STATISTICAL_GATE
2020,revenue_growth_change_rank,1939,0.01903421420786334,0.08477708701693779,0.2245207387706121,0.6080453842186694,0.875,5.31862307659264,1.045554824941064e-07,0.007614446109399982,9.111263474486415e-07,True,,True,SELECTED
2020,profit_growth_change_rank,1939,0.026600330828517368,0.09140713510158324,0.291009348438234,0.6162970603403817,0.875,6.842223945570387,7.7973183465474e-12,0.007748604304623118,4.756364191393914e-10,True,,True,SELECTED
2020,operating_cash_margin_change_rank,1939,0.0019177141878996618,0.08471607235238582,0.022636958190444888,0.5018050541516246,0.625,0.5473520567323278,0.5841368863609024,0.009556804072555495,0.6942227686578655,False,,False,STATISTICAL_GATE
2020,gross_margin_change_rank,1939,0.018000839122467496,0.07592573334077761,0.23708482395124583,0.596183599793708,1.0,5.983849742657225,2.179243674405029e-09,0.00697326006094327,4.4311288046235596e-08,True,,True,SELECTED
2020,fundamental_freshness_rank,1939,0.002997021880586374,0.09247257299856615,0.03240984632960137,0.5141825683341928,0.5,0.7756893922149041,0.4379324046775155,0.023170373051629254,0.5807364496810531,False,,False,STATISTICAL_GATE
2020,benchmark_weight_rank,1939,0.019422130332083933,0.18671204885738565,0.10402183710660762,0.5477050025786487,0.875,2.417928069036722,0.015609162089264217,0.0013810805932847174,0.03293489890182572,True,,False,MAX_FACTOR_CAP
2020,momentum_120_rank,1939,-0.010482150493006362,0.21141814139335696,-0.04958018467064116,0.49664775657555443,0.625,-1.1447745935165377,0.2523025423589178,0.03164222168746999,0.37537695326570697,False,,False,STATISTICAL_GATE
2020,volatility_60_rank,1939,0.042128603819447365,0.25495551491493246,0.16523903722382252,0.5905105724600309,1.0,3.996207801839702,6.43652400755812e-05,0.012205181081170528,0.0002804485460436038,True,,True,SELECTED
