symbol,industry_effective_date,industry,industry_code,industry_source
688036,2021-07-30,电子,S270503,cninfo:申银万国行业分类
688041,2022-07-26,电子,S270106,cninfo:申银万国行业分类
688041,2022-08-02,电子,S270104,cninfo:申银万国行业分类
688047,2021-06-28,电子,S270101,cninfo:申银万国行业分类
688047,2022-06-07,电子,S270106,cninfo:申银万国行业分类
688047,2022-06-10,电子,S270104,cninfo:申银万国行业分类
688065,2020-07-24,基础化工,S220309,cninfo:申银万国行业分类
688072,2021-07-12,机械设备,S640209,cninfo:申银万国行业分类
688072,2022-03-29,电子,S270108,cninfo:申银万国行业分类
688082,2021-06-10,电子,S270103,cninfo:申银万国行业分类
688082,2021-10-29,机械设备,S640209,cninfo:申银万国行业分类
688082,2021-11-05,电子,S270108,cninfo:申银万国行业分类
688111,2019-10-30,计算机,S710201,cninfo:申银万国行业分类
688111,2021-07-30,计算机,S710402,cninfo:申银万国行业分类
688126,2020-03-31,电子,S270103,cninfo:申银万国行业分类
688169,2020-01-23,机械设备,S640106,cninfo:申银万国行业分类
688169,2021-07-30,家用电器,S330302,cninfo:申银万国行业分类
688183,2021-01-29,电子,S270202,cninfo:申银万国行业分类
688187,2021-08-18,机械设备,S640209,cninfo:申银万国行业分类
688187,2021-08-20,机械设备,S640501,cninfo:申银万国行业分类
688223,2021-06-28,电气设备,S630303,cninfo:申银万国行业分类
688223,2022-01-07,电力设备,S630502,cninfo:申银万国行业分类
688256,2020-06-30,电子,S270101,cninfo:申银万国行业分类
688256,2021-07-30,电子,S270104,cninfo:申银万国行业分类
688271,2022-07-29,医药生物,S370502,cninfo:申银万国行业分类
688303,2021-07-05,电气设备,S630303,cninfo:申银万国行业分类
688303,2021-07-30,电力设备,S630501,cninfo:申银万国行业分类
688363,2019-10-16,医药生物,S370301,cninfo:申银万国行业分类
688363,2021-07-30,美容护理,S770301,cninfo:申银万国行业分类
688396,2020-01-31,电子,S270101,cninfo:申银万国行业分类
688396,2021-07-30,电子,S270106,cninfo:申银万国行业分类
688472,2021-06-28,电气设备,S630303,cninfo:申银万国行业分类
688472,2023-05-23,电力设备,S6305,cninfo:申银万国行业分类
688472,2023-05-26,电力设备,S630502,cninfo:申银万国行业分类
688506,2022-12-19,医药生物,S370101,cninfo:申银万国行业分类
688506,2022-12-23,医药生物,S370102,cninfo:申银万国行业分类
688521,2020-07-29,电子,S270101,cninfo:申银万国行业分类
688521,2021-07-30,电子,S270104,cninfo:申银万国行业分类
688561,2020-07-07,计算机,S710201,cninfo:申银万国行业分类
688561,2021-07-30,计算机,S710402,cninfo:申银万国行业分类
688599,2020-05-21,电气设备,S630303,cninfo:申银万国行业分类
688599,2021-07-30,电力设备,S630502,cninfo:申银万国行业分类
688981,2020-06-30,电子,S270101,cninfo:申银万国行业分类
688981,2021-07-30,电子,S270106,cninfo:申银万国行业分类
