experiment_id,score,year,dates,rank_ic_mean,rank_ic_median,rank_ic_std,icir,positive_ic_ratio,pearson_ic_mean,rank_ic_t_stat
H1_ENSEMBLE_50_50,ensemble_50_50,2024,242,0.10235678359599626,0.1422362644939822,0.26425478353929477,0.38734127051583067,0.6859504132231405,0.0666094446210337,6.0256160583334495
H1_ENSEMBLE_50_50,ensemble_50_50,2025,222,-0.0016067503171033816,-0.0748635740969106,0.27714094073806145,-0.005797592780137074,0.4144144144144144,-0.044759134960132695,-0.08638218690120117
H2_ENSEMBLE_PAST_IC,ensemble_past_ic,2020,243,0.002666427012744599,-0.011551288820621128,0.1500627686874424,0.01776874461311823,0.4691358024691358,-0.026929634036754236,0.2769873161097291
H2_ENSEMBLE_PAST_IC,ensemble_past_ic,2021,243,0.049432743897496606,0.047294251565167894,0.12625274211700876,0.39153798221414654,0.6460905349794238,0.02131720323033444,6.103473104591111
H2_ENSEMBLE_PAST_IC,ensemble_past_ic,2022,242,0.03047135404786699,0.021152818267040407,0.12920788403615063,0.23583200263028464,0.5743801652892562,0.03833442525470812,3.6686849821749155
H2_ENSEMBLE_PAST_IC,ensemble_past_ic,2023,242,0.11848208275957176,0.12163243854247374,0.17221843223453176,0.6879756203924771,0.7644628099173554,0.07469258789605619,10.702388982351936
H2_ENSEMBLE_PAST_IC,ensemble_past_ic,2024,242,0.10259645180620314,0.1403898240831948,0.26376098709446777,0.3889750828444448,0.6818181818181818,0.06695448973944858,6.051032213421933
H2_ENSEMBLE_PAST_IC,ensemble_past_ic,2025,222,-0.0015900332559320566,-0.07578478593815341,0.2772969516681515,-0.005734045204488548,0.4144144144144144,-0.04491757455727254,-0.08543534934896808
H3_ENSEMBLE_REGIME,ensemble_regime,2020,243,0.0035513256643495174,-0.011783228531656505,0.14973691083676283,0.023717102513361118,0.4732510288065844,-0.02606811273481825,0.3697130390531488
H3_ENSEMBLE_REGIME,ensemble_regime,2021,243,0.05062112729667662,0.04639120197757654,0.12780910553336314,0.39606823852986395,0.6460905349794238,0.022147674698522277,6.174092811582303
H3_ENSEMBLE_REGIME,ensemble_regime,2022,242,0.027572634706891048,0.018015220821369606,0.12979841406727066,0.21242659168856232,0.5702479338842975,0.03611967011232043,3.3045822367212225
H3_ENSEMBLE_REGIME,ensemble_regime,2023,242,0.11782280026675125,0.11955699846713146,0.17163020076814112,0.6864922358619191,0.7644628099173554,0.07422061473386175,10.679312934617311
H3_ENSEMBLE_REGIME,ensemble_regime,2024,242,0.10279265571239687,0.14186131202238295,0.26370751592603664,0.38979797504606445,0.6859504132231405,0.06709279887184222,6.063833411852849
H3_ENSEMBLE_REGIME,ensemble_regime,2025,222,-0.0007625781872421495,-0.07609545555608818,0.2765967615313216,-0.002757003310596591,0.4144144144144144,-0.04434666822127455,-0.041078424148574696
I_RESIDUALIZED_SCORE,residualized_shallow,2020,243,0.03780138974682913,0.03790454720638083,0.09485827334123828,0.3985038775779141,0.6790123456790124,0.03488966975559473,6.212060666803397
I_RESIDUALIZED_SCORE,residualized_shallow,2021,243,-0.008496419551494671,-0.0183040293188793,0.10630381991919707,-0.07992581600504019,0.46502057613168724,-0.013798286062324956,-1.2459201674141822
I_RESIDUALIZED_SCORE,residualized_shallow,2022,242,0.002643985762964801,0.01183109322490822,0.08182279870959461,0.03231355813614775,0.5537190082644629,0.005232772216332318,0.5026809938113879
I_RESIDUALIZED_SCORE,residualized_shallow,2023,242,0.015526712894864313,0.012715566015600867,0.08626912836767066,0.17997994402691736,0.5661157024793388,0.0008784604545267547,2.7998308557781875
I_RESIDUALIZED_SCORE,residualized_shallow,2024,242,0.007901360364580485,0.04585418361476165,0.13320757174945733,0.059316150432061863,0.5867768595041323,0.012871001856387515,0.9227427484966306
I_RESIDUALIZED_SCORE,residualized_shallow,2025,222,0.03627011429410762,0.03358695463462907,0.08921233358147565,0.4065594165966181,0.6441441441441441,0.04317473667757388,6.057598876418849
